id,sentiment,review
5168,2,In particular _comma_ we compared the performance of an MDL-based simulated annealing algorithm in hierarchical word clustering against that of one based on the Maximum Likelihood Estimator ( MLE _comma_ for short ) .
5169,4,Some presuppositions are inferrable when certain lexical constructs ( factives _comma_ aspectuals _comma_ etc ) or syntactic constructs ( cleft and pseudo-cleft sentences ) are used .
5170,3,extract collocations of nouns from a corpus of four kanzi character words .
5171,6,VM-GEN uses an extension of Tree Adjoining Grammars ( TAGs ) Joshi 1985 ) as its syntactic representation formalism that is not only adequate for the description of natural language but also supports incremental generation Kilger and Finkler 1994 .
5172,3,Finally _comma_ it is worth comparing  with Hyman 's and Stewart 's interpretation functions which were illustrated in .
5173,4,Consider the sentence :
5174,5,The purpose of steps  and is to observe the contra-indexing constraints .
5175,6,Perhaps the method proposed by Pereira et al. 1993 is the most relevant in our context .
5176,5,However _comma_ if there is a rhetorical relationship between two eventualities such as causation _comma_ elaboration or enablement _comma_ the temporal defaults can be overridden _comma_ as in the following examples :
5177,5,For instance _comma_ it takes longer for hearers to process a pronominalized noun phrase that is not in focus than one that is _comma_ while it takes longer to process a non-pronominalized noun phrase that is in focus than one that is not Guindon 1985 .
5178,3,In other words _comma_ if only ( P _comma_ Q ) holds then P satisfies Q and nothing else does .
5179,3,Therefore _comma_ it is important to recover extragrammatical sentences using syntactic factors only _comma_ which are independent of any particular system and any particular domain .
5180,3,The move involved is analogous to the way first order logic ( a so-called ` extensional ' logic ) can be extended to cope with intensional notions such as belief and necessity .
5181,3,Other estimation formulae have been used in the past .
5182,2,In the previous scheme _comma_ these must be specified manually _comma_ and the choice is left to the designer 's intuitions .
5183,1,The present paper is concerned with tagging languages and sublanguages for which no a priori knowledge about grammatical categories is available _comma_ a situation that occurs often in practice Brill and Marcus 1992a .
5184,3,Therefore the tag `` ADN '' was introduced for uses of adjectives _comma_ nouns _comma_ and participles as adnominal modifiers .
5185,5,Tagsets used in the past have included varying amounts of detail .
5186,3,Although the type of reference that we wish to model does not rely on these assumptions _comma_ we can nevertheless draw from these theories .
5187,4,The answer seems to lie in addressing the concept which underlies the union of adjective and noun in these three cases _comma_ i.e. _comma_ intensification _comma_ and hence establish a single meaning representation for the adjectives which can be viewed as an interlingual pivot for translation .
5188,3,Each entry of Glossme is mapped onto a node of Paradigme in the following way .
5189,4,The application of a morphographemic rule may have constraints as on which lexical morphemes it may or may not apply .
5190,3,For example _comma_ consider the sentence :
5191,3,Just as quantification over possible states of affairs yields analyses of intensional phenomena _comma_ so quantification over related models could provide a ` denotational semantics ' for  .
5192,3,The key claim of this section is that agents monitor the effects of their utterance actions and that the next action by the addressee is taken as evidence of the effect of the speaker 's utterance .
5193,3,I would like to thank Aravind Joshi _comma_ Dale Miller _comma_ Jong Park _comma_ and Mark Steedman for valuable discussions and comments on earlier drafts .
5194,5,For non-pronominal reference markers the surface string is used as the index .
5195,3,It covers Semitic errors relating to vocalisation _comma_ diacritics _comma_ phonetic syncopation and morphographemic idiosyncrasies .
5196,3,parsing models must rely heavily on lexical and contextual information to analyze sentences accurately ; and
5197,3,Ideally every interpretable utterance should have one and only one analysis for any interpretation of it .
5198,4,Here the two cases of drive are phonologically identical _comma_ but have different syntactic categories .
5199,3,One of the most important issues in the induction of guessing rule-sets is the choice right data for training .
5200,4,Since agents are autonomous and heterogeneous _comma_ it is inevitable that conflicts in their beliefs arise during the planning process .
5201,3,LHIP is based on the assumption that partial results can be useful ( often much more useful than no result at all ) _comma_ and that an approximation to complete coverage is more useful when it comes with indications of how approximate it is .
5202,5,where c ( W ) denotes the count of the word sequence W in the training data .
5203,3,In particular _comma_ we tested to see how effective the patterns acquired by our method are in a structural disambiguation experiment .
5204,3,Once the full set of possible lexical entries for a sentence is collected _comma_ they can _comma_ if required _comma_ then be converted back into a set of phrase structure rules ( which should correspond to a small subset of the rule based formalism equivalent to the whole lexicalised grammar ) _comma_ before being parsing with a standard algorithm such as Earley 1970 's .
5205,2,In experiments comparing SPATTER with IBM 's computer manuals parser _comma_ SPATTER significantly outperforms the grammar-based parser .
5206,6,We adopt a suggestion by Chierchia in Partee 1984 _comma_ that the whole implication be rendered as a state .
5207,3,Fully 96 % of the test sentences ( all but 5 ) are parsable by GLR* .
5208,3,Only when no top-down presentation operator is applicable _comma_ will a bottom-up presentation operator be chosen .
5209,3,This results in typical compilation times of about a minute _comma_ and has allowed a reasonably full _comma_ feature-based description of French inflectional morphology to be developed in about a month by a linguist new to the system .
5210,3,I am indebted to SIL Cameroon for their logistical support on my field trip in September and October of 1993 _comma_ during which the data presented in the paper ( and much other data besides ) was gathered _comma_ and especially to Nancy Haynes _comma_ Gretchen Harro for helping me collect the data and Jean-Claude Gnintedem who endured many recording sessions .
5211,3,We demonstrate our model on the Arabic verbal stems shown in  McCarthy 1981 .
5212,3,To collect a bigger number of examples for each verbal complement _comma_ projecting the complements in the internal arguments _comma_ using diathesis sub-categorization rules .
5213,3,It is also possible for a QLF to be uninterpretable ; to specify no possible evaluation .
5214,3,Motivation and exemplification for the model is provided by data taken from my fieldwork on Bamileke Dschang ( Cameroon ) .
5215,1,We have implemented a computational plan-based model that accounts for the collaborative nature of reference in the domain of interactive direction-giving .
5216,3,The symbol ` @ ' introduces a terminal string .
5217,3,For a sentence to be judged as correct all the noun phrases must be correct .
5218,3,In fact _comma_ the only clause in the satisfaction definition which is at all complex is that for  .
5219,3,The Rpt can be either an event or a time discourse marker _comma_ already present in the DRS ( recorded as assignment Rpt : = e ) .
5220,3,Although in general the performance of the cascading guesser is only 6 % worse than the lookup of a general language lexicon there is room for improvement .
5221,4,Therefore _comma_ a mechanism to analyze the structure of a compound noun from the individual nouns is necessary .
5222,1,The current paper shows how to implement this general notion _comma_ without following Krifka 's analysis in detail .
5223,7,whether the form leaves behind an empty constituent in the syntax _comma_ and
5224,7,analyzing the performance of the learning process .
5225,3,This parser has been trained to find the syntactic subject head that agrees in number with the main verb .
5226,3,There remain such essential problems as identifying the differing linguistic structures that characterize the dialects _comma_ and discovering their history .
5227,5,Conscious garden paths _comma_ such as  below _comma_ are locally ambiguous sentences which give rise to reanalysis that is both experimentally detectable and causes a conscious sensation of difficulty or `` surprise effect '' .
5228,1,We address the problem of automatically acquiring case frame patterns ( selectional patterns ) from large corpus data .
5229,3,This component was implemented as part of a discourse grammar for English .
5230,6,This system plays the role of the dialogue manager in the TRAINS dialogue system _comma_ which acts as an intelligent planning assistant in a transportation domain .
5231,1,However our objective is not to propose a faster algorithm _comma_ but is to show the possibility of distributed processing of natural languages .
5232,3,can overlap with e if
5233,4,In recent years there has been a common agreement in the NLP research community on the importance of having an extensive coverage of selectional restrictions ( SRs ) tuned to the domain to work with .
5234,3,The second part of the table shows that the cascading application of the morphological rule-sets together with the ending-guessing rules increases the overall precision of the guessing by a further 5 % .
5235,2,The third task involves naturally-occurring data _comma_ and in this task our algorithm does not perform as well as n-gram models but vastly outperforms the Inside-Outside algorithm .
5236,5,The traditional approach has been to plot isoglosses _comma_ delineating regions where the same word is used for the same concept _comma_ or perhaps the same pronunciation for the same phoneme .
5237,3,There are three main problems still remaining .
5238,3,For notational convenience we abbreviate  by and similarly by _comma_ but note that this is just an abbreviation in the product-free fragment .
5239,3,The paper demonstrates that exponential complexities with respect to grammar size and input length have little impact on the performance of three unification-based parsing algorithms _comma_ using a wide-coverage grammar .
5240,7,One such approach is outlined below .
5241,3,Furthermore _comma_ the semantic function of the object is specified as ` agent ' but no verb defined yet  in the head object .
5242,3,But if we can use this mechanism to construct an abstraction as the interpretation of a relative clause _comma_ we can also use it to construct an abstraction as the interpretation of a phrase containing a focussed item .
5243,3,Heads serve as anchor-points in the input string around which islands may be formed _comma_ and are accordingly treated before non-head items ( RHS items are re-ordered during compilation-see below ) .
5244,4,We are concerned here with a particular fact about gapping noticed by Levin and Prince 1982 _comma_ namely that gapping is acceptable only with the purely conjunctive symmetric meaning of and conjoining the clauses _comma_ and not with its causal asymmetric meaning ( paraphraseable by `` and as a result '' ) .
5245,5,if an observer is introduced in the subordinate clause _comma_ the mentally responsible person appearing in the main clause is identical with the observer .
5246,5,The statistical technique of factor analysis can be used to discover categories _comma_ like Biber has done .
5247,5,The essential difference is that constraining equations require that the feature under consideration already has a value _comma_ whereas defining equations apply independently of the feature value instantiation level .
5248,3,does not require the use of higher-order unification for dealing with quantifiers .
5249,5,In  there is a causal relationship between Mary 's pushing John and his falling _comma_ and the second event is understood to precede the first .
5250,3,In this table we can see some examples of the five types of manual diagnostic :
5251,3,Since complete specification of transfer operations is not required for correct generation of grammatical target text _comma_ the version of Shake-and-Bake translation presented here maintains its advantage over traditional transfer models _comma_ in this respect .
5252,3,A possible derivation for this grammar constructs the following ( abbreviated ) parse tree in figure  .
5253,3,If the penalty calculation mentioned above is accomplished for the rhetorical structure shown in Fig.  _comma_ each penalty score is calculated as shown in Fig. .
5254,3,We showed that warrants are useful when the task requires agreement on the warrant _comma_ when the warrant is not currently salient _comma_ when retrieval of the warrant is indeterminate _comma_ or when retrieval has some associated cost _comma_ and that warrants hinder performance if communication is costly and if the warrant can displace information that is needed to complete the task _comma_ e.g. when AWM is very limited and warrants are not required to be shared .
5255,4,SRs must include information on the syntactic position of the words that are being restricted semantically .
5256,6,With the help of this ontology we have realized a typology for intransitive motion verbs .
5257,3,Here the value of ` 1 ' indicates the presence of the case slot in question _comma_ and ` 0 ' absence .
5258,3,The system analyzes inter-paragraph structures after the analysis of intra-paragraph structures .
5259,6,We have shown how the essentials of the ECD analysis can be embedded in the lexicon and grammar of a unification based theory of language .
5260,3,One word in this purview is in focus at a time .
5261,3,We show that our use of off-line grammar optimization overcomes problems with empty or displaced heads .
5262,3,The basis of the stochastic procedure for generating fully-inequated feature structures is to interleave the generation of equivalence classes with the expansion from the initial node as described above .
5263,4,The problem of tagset design becomes particularly important for highly inflected languages _comma_ such as Greek or Hungarian .
5264,3,for each  and each _comma_ iff is defined _comma_ is defined _comma_ and _comma_ and
5265,2,However _comma_ there are cases where a single constituent appears to yield more than one contribution to the meaning of an utterance .
5266,3,If used in a rule body _comma_ they indicate that input is potentially ignored-the problems that ignore rules are intended to repair will not always occur _comma_ in which case the rules succeed without consuming any input .
5267,3,One of the most striking features of LFG ( and indeed _comma_ GPSG ) is the way that purely structural ( that is _comma_ model theoretic ) argumentation dominates .
5268,7,In this section we consider different variations on the association score in order to make it more robust .
5269,2,Because of this separation _comma_ they do not have to assume co-operation on the tasks each agent is performing _comma_ but still require recognition of intention and co-operation at the conversational level .
5270,3,More specifically _comma_ we model senses as probabilistic concepts or clusters c with corresponding cluster membership probabilities  for each word w .
5271,3,Note that the system generates and understands utterances in the form of descriptions of the surface speech actions _comma_ not surface natural language forms .
5272,3,Despite the hypothesis that the free word order of German leads to poor performance of low order HMM taggers when compared with a language like English _comma_ the overall results for German are very much along the lines of comparable implementations for English _comma_ if not better .
5273,3,Suppose for sake of argument that the ratio of L to the immediately preceding H in Figure  is constant _comma_ with respect to the baselines for H and L _comma_ namely h and l .
5274,3,The implementation of coordination crucially uses the capability of  -Prolog for universal quantification in the goal of a clause .
5275,3,Because of considerations like these _comma_ our aim in the implementation work was to treat tense _comma_ aspect _comma_ cue words and rhetorical relations as mutually constraining _comma_ with more specific information such as explicit cue words having higher priority than less specific information such as tense .
5276,3,In examples of grammars _comma_ variables begin with a capital letter .
5277,3,A LHIP grammar rule has the form :
5278,3,Also _comma_ both analysis and generation of word forms are required .
5279,3,The reference texts were also taken from the Frankfurter Rundschau _comma_ but do not overlap with the training texts .
5280,3,Achieving understanding is not unproblematic _comma_ it is a process that must be managed _comma_ just as other goal achieving processes are Clark and Schaefer 1989 .
5281,4,Furthermore _comma_ the need to perform non-destructive unification means that a large proportion of the processing time is spent copying feature structures .
5282,2,A second problem with previous research is that the criteria for identifying discourse structure are not always made explicit .
5283,2,Also _comma_ since none of these studies relate observed performance to that of other comparable parsing systems _comma_ implementational oversights may not be apparent and so be a confounding factor in any general conclusions made .
5284,1,In this paper we investigate whether the same techniques can be applied in case the grammar is a constraint-based grammar rather than a CFG .
5285,3,These principles indirectly provide a means to ensure mutual belief .
5286,2,Here _comma_ we restrict our attention on ` hard clustering ' ( i.e. _comma_ each word must belong to exactly one class ) _comma_ in part because we are interested in comparing the thesauri constructed by our method with existing hand-made thesauri .
5287,3,An action is obligatory if it is not permissible not to do it .
5288,3,determining how to handle underspecifications _comma_ and
5289,4,In this case _comma_ the generator either has to use a default or formulate a request for clarification in order to be able to continue its processing _comma_ i.e. _comma_ to produce an utterance .
5290,3,Thus _comma_ selecting some particular node as a cutnode may cause other nodes to also become cutnodes _comma_ even though their entropies are not above the threshold .
5291,7,Below we describe parts of the discourse model in more detail and then show how it is used to account for aspects of this dialogue .
5292,3,We do not have a fully satisfactory solution to this problem .
5293,3,Lists successful rules _comma_ indicating island position and coverage .
5294,3,And _comma_ we are now applying it to text segmentation Grosz and Sidner 1986 _comma_ Youmans 1991 _comma_ i.e. to capture the shifts of coherent scenes in a story .
5295,3,However _comma_ since control is explicitly allocated to the instructor in TODs _comma_ there is no reason for that participant to believe that the other has any contribution to make .
5296,5,Like Earley 's algorithm _comma_ all of these approaches operate top-down ( backward chaining ) .
5297,5,A text generator based on the local organization _comma_ in contrast _comma_ repeatedly chooses a part of the remaining task and carries it out .
5298,4,Semantic relation :
5299,5,Another candidate is the property sharing thoery Kameyama 1988 .
5300,3,Each type denotes a set of objects in I .
5301,5,Recently _comma_ Suzuki proposed an algorithm to approximately learn a multi-dimensional joint distribution expressible as a ` dendroid distribution _comma_ ' which is both efficient and theoretically sound Suzuki 1993 .
5302,3,The concrete operator is omitted .
5303,3,The bases are transferred but the representation of the collocate is shared between the source and the target representation .
5304,5,Following Mikami 's idea _comma_ Minami proposed four levels _comma_ namely level A _comma_ B _comma_ C and D which correspond roughly to VP _comma_ proposition _comma_ sentence without communication mood and utterance which takes into account a hearer _comma_ respectively .
5305,3,Since top-down operators embody explicit communicative norms _comma_ they are always given a higher priority .
5306,3,Preliminary experiments showed that distributional methods distinguish adnominal and predicative uses of adjectives ( e.g. `` the black cat '' vs. `` the cat is black '' ) .
5307,3,From this output it can be seen that the grammar manages reasonably well with noun phrases _comma_ but is unable to deal with questions ( the initial auxiliary have remains unattached ) .
5308,5,For example _comma_ a bigram model may be replaced by a trigram one _comma_ and the fact that dependencies exist among the likelihoods of occurrence of grammar rules at different locations in a parse tree can be modeled by associating probabilities with states in a parsing table rather than simply with the rules themselves Briscoe and Carroll 1993 .
5309,5,Recent proposals include the use of probabilistic methods Briscoe and Carroll 1993 and large robust deterministic systems like Hindle 's Fidditch Hindle 1989 .
5310,4,As another example _comma_ consider a case in which the agent 's goals are such that it prefers that an interrogating agent not find out the requested information .
5311,4,Abstract generation is _comma_ like Machine Translation _comma_ one of the ultimate goal of Natural Language Processing .
5312,3,The headed list distinguishes between the two cases _comma_ with only the first having an np on its headed list _comma_ allowing prediction of an s modifier .
5313,3,As much as possible _comma_ detailed information is entered in the transfer dictionaries to allow the translation process itself to be made simple .
5314,3,Also _comma_ when several structures are possible we can narrow the possibilities by using preferences _comma_ as in the examples below :
5315,3,Neither the observation that trigrams may represent the limit of usefulness for N-gram modeling in ATIS _comma_ nor that non-trivial contextual influences exist between occurrences of grammar rules _comma_ is very novel or remarkable in its own right .
5316,3,I am grateful to Manny Rayner and Ian Lewin for useful comments on earlier versions of this paper .
5317,3,This suggests that _comma_ when considering the complexity of parsers _comma_ the issue of parse table size is of minor importance for realistic NL grammars ( as long as an implementation represents the table compactly ) _comma_ and that improvements to complexity results with respect to grammar size _comma_ although interesting from a theoretical standpoint _comma_ may have little practical relevance for the processing of natural language .
5318,3,is a signature iff [ is a sextuple _comma_
5319,3,When the Xerox guesser is applied after the E  guesser no sufficient changes to the performance are noticed .
5320,5,According to MDL _comma_ the model which minimizes the sum total of the two types of description lengths should be selected .
5321,5,In linguistic phenomena _comma_ these observations are similar to the constraint we propose here .
5322,3,The important part of semantics of complex sentence is captured as relations among semantic roles in subordinate and main clause respectively .
5323,1,We propose a bottom-up variant of Earley deduction .
5324,3,This enables constraints on LFG 's composite ontology ( c-structures synchronised with f-structures ) to be stated directly ; no appeal to the LFG construction algorithm is needed .
5325,5,Evidence was given that VP-ellipsis copies syntactic representations in what was termed parallel constructions ( predicting the unacceptability of the voice mismatch in example  and nominalized source in example ) _comma_ but copies semantic representations in non-parallel constructions ( predicting the acceptability of the voice mismatch in example and the nominalized source in example ) :
5326,3,They can be divided into the thirty four categories which are exemplified in Table  .
5327,5,Note that ` Comment ' appearing in ` Sub-Clause ' has the same structure as ` Comment ' appearing just below ` Judgement ' .
5328,3,Evaluation measures for the Selectional Restrictions learning task are discussed .
5329,3,Learning process .
5330,3,In the last section _comma_ we deliberately illustrated an initial guess which was as bad as possible .
5331,4,Because of the inevitable differences in their beliefs about the world -- specifically about what is salient -- the agents may have to collaborate to make the expression adequate .
5332,1,Finally it showed how dynamics can be used as a formal description of processing accounts which use a full parsing history _comma_ and how the characterisations of parsing states can be chosen to enforce the requisite degree of parallelism between conjuncts .
5333,5,Hobbs has applied COHERENCE RELATIONS to face-to-face conversation in which mixed-initiative is displayed by participants Hobbs and Agar 1985 _comma_ Hobbs 1979 .
5334,4,On the one hand _comma_ SRs are an interesting information to be included in dictionaries ( defining in context approach ) .
5335,4,Such a grammar might be called the parse-forest grammar .
5336,3,Intuitively _comma_ to say that  is valid in is to say that the constraint holds universally ; it is a completely general fact about .
5337,3,If p is about an action _comma_ B may want to partially modify p with additional constraints about how _comma_ or when p .
5338,3,These ignore rules can be invoked individually or as a class .
5339,1,Work described below is aimed at evaluating the effectiveness of shallow ( sub-sentential ) processing and the feasibility of cooperative error checking _comma_ through building and testing appropriately an error-processing system .
5340,2,Green 1992 assumes that implicatures are connected to discourse entities and not to utterances _comma_ but her approach still does not allow cancellations across discourse units .
5341,3,The mental actions in the intermediate plans determine the confidence values of each attribute ( from the hearer 's salience hierarchy ) _comma_ and add them up .
5342,4,On the other hand _comma_ if the evaluation indicates that the agent should maintain her original belief _comma_ she should attempt to provide sufficient justification to convince the other agent to adopt this belief if the belief is relevant to the task at hand .
5343,3,And the critical issues of investigating the most appropriate network architectures will be carried on .
5344,3,We model this decision as a search for a node in the tree at which an explicitly defined parsing operation _comma_ tree-lowering may be applied .
5345,4,In this dialogue _comma_ speaker B is not confident that he will be able to identify the intersection at Lowell Street _comma_ and so suggests that the intersection might be marked .
5346,5,First _comma_ we used a tagger which was a C++ re-implementation of the LISP implemented HMM Xerox tagger described in Kupiec 1992 .
5347,4,That is _comma_ language may vary geographically in many dimensions _comma_ but the requirements we usually impose require that a specific site be placed in a unique dialect .
5348,3,We composed this lexicon with finite-state transducers ( mapping rules ) in order to produce a new lexical transducer with the new tagset .
5349,3,Here we have extracted the denotation of peach as the property of being a peach _comma_ and converted the interpretation of the VP to an abstraction which will combine appropriately with this property to reproduce the original interpretation .
5350,3,If an embedded sentence such as John likes Sue is a mapping from an s / s to an s _comma_ this suggests that it might be possible to treat all sentences as mapping from some category expecting an s to that category i.e. from X / s to X .
5351,5,Unlike the within-language associations _comma_ which are rich and diverse _comma_ these between-language associations involve primarily translation equivalent terms that are experienced together frequently .
5352,3,Also _comma_ to make the length of the abstract shorter _comma_ It is necessary to utilize an inner-sentence analysis and to realize a phrase-selection-type abstract generation based on it .
5353,2,Moreover _comma_ only one word error was considered though several word errors can occur simultaneously in the running text .
5354,3,The present composition function is simple addition _comma_ but one could envision more complex systems to compute confidence _comma_ such as an algebra of confidence or a non-numeric system .
5355,5,Elsie 1986 grouped the Gaelic dialects on the basis of whether the vocabulary matched .
5356,5,The alternative approach _comma_ exemplified by the work of Stabler on top-down parsing Stabler 1991 _comma_ and Pulman on left-corner parsing Pulman 1986 is to associate a semantics directly with the partial structures formed during a top-down or left-corner parse .
5357,3,From this suggestion the initiator might expand her expression to the tall funny-looking building .
5358,3,This gives us a means of efficiently storing the potentially unbounded feature structures associated with nodes in a derivation tree ( derived feature structures ) .
5359,3,This account replaces that assumption with a model in which the evidence of the hearer must be considered to establish mutual beliefs .
5360,3,Thus _comma_  becomes a set of links : _comma_ where is a link with thickness .
5361,3,To do this it was necessary first to classify control shifts according to whether they resulted in shifts of topic .
5362,3,Somewhat more surprisingly _comma_ even for short sentences which were not problematic for Whitelock 's system _comma_ the generation component has performed consistently better .
5363,3,We can also narrow the possibilities when no cue word is present by using constraints based on observations of tense and aspect interactions such as those shown in Table  .
5364,3,The optimal evaluation order of the right-hand side categories is found by comparing the maximal degree of nondeterminacy introduced by the evaluation of the individual categories with the degree of nondeterminacy the grammar is allowed to introduce : if the degree of nondeterminacy introduced by the evaluation of one of the right-hand side categories in a rule exceeds the admissible degree of nondeterminacy the ordering at hand is rejected .
5365,3,Change of posture ( CoPtu ) verbs ( s 'asseoir - to sit down ; se baisser-to bend down ) .
5366,3,We looked at the effectiveness of our parse quality heuristic in identifying such bad parses .
5367,3,Proposition 10 .
5368,3,The meaning constructors for the lexical items are given in Figure  .
5369,2,In addition _comma_ we restrict the summation to sufficiently similar words _comma_ whereas the cooccurrence smoothing method sums over all words in the lexicon .
5370,3,Perhaps the procedural aspects are there more or less by accident ?
5371,3,This distinction can be justified monolingually for the other languages that we treat ( English _comma_ French _comma_ and Japanese ) .
5372,4,However _comma_ there are actually any number of such syntax trees corresponding to _comma_ for example _comma_ the first semantic representation _comma_ since the np and the s can be arbitrarily far apart .
5373,3,In this work _comma_ we re-used an existing lexicon .
5374,3,A more substantial variation would be to base the model on similarity between conditioned words rather than on similarity between conditioning words .
5375,4,Recently _comma_ there has been a lot of interest in Earley deduction Pereira and Warren 1983 with applications to parsing and generation Shieber 1988 _comma_ Gerdeman 1991 _comma_ Johnson 1993 _comma_ Doerre 1993 .
5376,5,Thus _comma_ the notion of what is informative is judged against a background of what is presupposed _comma_ i.e. propositions that all conversants assume are mutually known or believed .
5377,4,The speaker attempts to achieve this goal by building a description of the object that she believes will give the hearer the ability to identify it when it is possible to do so .
5378,3,When a different participant assumes control of a discourse subgoal then a control shift occurs and the participants must have mechanisms for achieving this .
5379,3,It is not that the transfer of information per se compromises the ideal -- such information must often appear in transfer entries to avoid grammatical but incorrect translation ( e.g. a great man translated as un homme grand ) .
5380,3,Finally _comma_ `` # s '' indicates the number of actual noun senses used in the corpus which are contained in the class .
5381,3,We then formalize the dependencies between case slots as the probabilistic dependencies between these random variables .
5382,5,Magic ( templates ) is a general compilation technique for efficient bottom-up evaluation of logic programs developed in the deductive database community Ramakrishnan et al. 1992 .
5383,5,The analysis is based on a classification of utterances into 4 types .
5384,3,Transfer specifications may be incrementally refined and empirically tested for efficiency .
5385,3,The occurrence of IRU 's in dialogue has many ramifications for a model of dialogue .
5386,3,The support ADs resulted from a client phoning an expert to help them diagnose and repair various software faults .
5387,3,Moving further in the direction of class-based language models _comma_ we plan to consider additional distributional relations ( for instance _comma_ adjective-noun ) and apply the results of clustering to the grouping of lexical associations in lexicalized grammar frameworks such as stochastic lexicalized tree-adjoining grammars Schabes 1992 .
5388,2,In a problem like parsing _comma_ where long-distance lexical information is crucial to disambiguate interpretations accurately _comma_ local models like probabilistic context-free grammars are inadequate .
5389,4,Thus the intersection of a FSA and a CFG is a CFG that exactly derives all parse-trees .
5390,6,This finding confirms the idea that distribution and phonotactics are useful sources of information that infants might use in discovering words Jusczyk et al. 1993b .
5391,3,First _comma_ variations of  may be tried _comma_ such as different similarity metrics and different weighting schemes .
5392,7,Then I briefly describe the training and parsing procedures used in SPATTER .
5393,6,We then use discriminant analysis _comma_ a technique from descriptive statistics .
5394,3,The Explanation relation denotes a cause-effect relationship with reversed clause ordering _comma_ as in sentences  .
5395,1,We describe a probabilistic word association model based on distributional word similarity _comma_ and apply it to improving probability estimates for unseen word bigrams in a variant of Katz 's back-off model .
5396,5,Stalnaker _comma_ as well _comma_ suggests that to assert something that is already presupposed is to attempt to do something that is already done Stalnaker 1978 .
5397,3,But in that case _comma_ it appears that checking the applicability of a production at some point in a derivation must entail the comparison of structures of unbounded size .
5398,3,This theoretical bound might suggest that parsing performance would be severely degraded on long sentences ; however _comma_ the relationship between length of sentence and parse time with the ANLT grammar and the sentences tested appears to be approximately only quadratic .
5399,3,However simple devices such as cue words may go a long way toward determining this structure .
5400,3,Once the PP has been attached as an argument of the verb _comma_ it can never be reanalysed as the adjunct of the preceding NP _comma_ because the NP will precede the PP before reanalysis _comma_ and dominate it after reanalysis _comma_ which is against the `` exclusivity condition '' on trees ( i.e. no two nodes may stand in both a dominance and a precedence relation ) .
5401,3,The parser does not require fragments of sentences to form constituents _comma_ and thereby avoids problems of spurious ambiguity .
5402,4,Furthermore _comma_ SRs may help the parser when deciding the semantic role played by a syntactic complement .
5403,5,His method is supported by a small 4 rule grammar .
5404,3,In this case _comma_ however _comma_ we do not account for the known words which were mis-tagged because of the guessers .
5405,3,The generated abstracts were evaluated from the point of view of key sentence coverage .
5406,3,Only those path sets S are considered which satisfy the property that the extensions of each path in S are identical .
5407,3,the island associated with the rule as a whole extends from D to E and covers F items _comma_ where F is U + Q + T ;
5408,3,The words in the sentence are clearly necessary to make parsing decisions _comma_ and in some cases long-distance structural information is also needed .
5409,5,An obvious way to implement a generation procedure ( see Fig.  ) is to relate the input semantics with the start symbol of the grammar and then to try to expand this node in a top-down manner according to the rules specified in the grammar .
5410,3,If the configuration includes more elements _comma_ it is necessary to adjust the method _comma_ along the lines discussed above for trigrams .
5411,3,Alternative mapping rules were developed to generate a lexicon with ELWIS tags from the German lexical database of the Centre for Lexical Information CELEX 1993 .
5412,3,We expand the ambiguity to 15 possible structures .
5413,3,Writing these as  _comma_ and respectively _comma_ the transition probability from tag i to tag j is estimated as and the lexical probability as .
5414,3,B may prefer doing or believing some q where p is mutually exclusive with q _comma_
5415,3,The set of default preconditions is applied to all objects ( OBJ ) of VM-GEN in order to test the kind of underspecification ( ` number ' in the example ) .
5416,3,The model also has the further commendation that it predicts correctly the observed proportion of left-branching compounds found in two independently extracted test sets .
5417,3,Another important conclusion from the evaluation experiments is that the morphological guessing rules do improve the guessing performance .
5418,3,Verb and noun are the lemmas of the inflected forms appearing in text .
5419,3,We mean by multilinguality that the same processing is applied for different languages .
5420,3,The technique demonstrated above has an obvious application in information retrieval _comma_ for picking out interesting texts _comma_ if content based methods select a too large set for easy manipulation and browsing Cutting et al. 1992 .
5421,6,We employ Suzuki 's algorithm to learn case frame patterns as dendroid distributions .
5422,6,We use ordinary co-occurrence statistics and measure the co-occurrence likelihood between two words _comma_ X and Y _comma_ by the mutual information estimate Church and Hanks 1989 .
5423,3,where  are the average and the standard deviation of
5424,5,However _comma_ both approaches can just as well take a declarative grammar specification as input to produce generator and / or parser-oriented grammars as in Dymetman et al. 1990 .
5425,3,But we have seen that this level of detail and complexity is necessary if one want to understand _comma_ to formalize and to compute a right spatiotemporal semantics for motion complexes .
5426,4,The latter case is more interesting : most of the French motion verbs are intransitive and the interaction between motion verbs and spatial prepositions gives detailed informations about the way human beeings mentally represent spatiotemporal aspects of a motion .
5427,3,k and t are parameters that control the contents of  and are tuned experimentally _comma_ as we will see below .
5428,2,However standard formalisations of LFG do not capture its strikingly simple underlying intuitions .
5429,3,The claim here is that both understanding and acceptance are monitored .
5430,5,Recently _comma_ several approaches on acquiring different kinds of lexical information from corpora have been developed Basili et al. 1992 _comma_ Church et al. 1991 _comma_ Church and Hanks 1990 _comma_ Resnik 1992 .
5431,7,The structure of this paper is as follows : Section  explains the knowledge for structure analysis of compound nouns and the procedures to acquire it from a corpus _comma_ Section describes the analysis algorithm _comma_ and Section describes the experiments that are conducted to evaluate the performance of our method _comma_ and Section summarizes the paper and discusses future research directions .
5432,3,There are two levels to improve sentences categorization : a level below using words morphology and a level above using text structure .
